time,zone,entry,exit,total_people
2026-03-09 19:01:17.402978,Zone1,0,0,4
2026-03-09 19:01:17.529920,Zone2,0,0,4
2026-03-09 19:01:17.529920,Zone1,0,0,4
2026-03-09 19:01:17.660931,Zone2,0,0,4
2026-03-09 19:01:17.661933,Zone1,0,0,4
2026-03-09 19:01:17.778206,Zone2,0,0,4
2026-03-09 19:01:17.779212,Zone1,0,0,4
2026-03-09 19:01:17.908684,Zone2,0,0,4
2026-03-09 19:01:17.909828,Zone1,0,0,4
2026-03-09 19:01:18.028677,Zone2,0,0,4
2026-03-09 19:01:18.029677,Zone1,0,0,4
2026-03-09 19:01:18.170551,Zone2,0,0,4
2026-03-09 19:01:18.171564,Zone1,0,0,4
2026-03-09 19:01:18.326910,Zone2,0,0,4
2026-03-09 19:01:18.327917,Zone1,0,0,4
2026-03-09 19:01:18.473732,Zone2,0,0,4
2026-03-09 19:01:18.473732,Zone1,0,0,4
2026-03-09 19:01:18.598374,Zone2,0,0,4
2026-03-09 19:01:18.598374,Zone1,0,0,4
2026-03-09 19:01:18.725858,Zone2,0,0,4
2026-03-09 19:01:18.727219,Zone1,0,0,4
2026-03-09 19:01:18.848786,Zone2,0,0,4
2026-03-09 19:01:18.850188,Zone1,0,0,4
2026-03-09 19:01:19.015147,Zone2,0,0,4
2026-03-09 19:01:19.016153,Zone1,0,0,4
2026-03-09 19:01:19.155250,Zone2,0,0,4
2026-03-09 19:01:19.156248,Zone1,0,0,4
2026-03-09 19:01:19.289794,Zone2,0,0,4
2026-03-09 19:01:19.290794,Zone1,0,0,4
2026-03-09 19:01:19.415074,Zone2,0,0,4
2026-03-09 19:01:19.416537,Zone1,0,0,4
2026-03-09 19:01:19.542571,Zone2,0,0,4
2026-03-09 19:01:19.542571,Zone1,0,0,4
2026-03-09 19:01:19.658594,Zone2,0,0,4
2026-03-09 19:01:19.659597,Zone1,0,0,4
2026-03-09 19:01:19.791022,Zone2,0,0,4
2026-03-09 19:01:19.792510,Zone1,0,0,4
2026-03-09 19:01:19.917045,Zone2,0,0,4
2026-03-09 19:01:19.918049,Zone1,0,0,4
2026-03-09 19:01:20.040646,Zone2,0,0,4
2026-03-09 19:01:20.040646,Zone1,0,0,4
2026-03-09 19:01:20.148176,Zone2,0,0,4
2026-03-09 19:01:20.149177,Zone1,0,0,4
2026-03-09 19:01:20.269012,Zone2,0,0,4
2026-03-09 19:01:20.269012,Zone1,0,0,4
2026-03-09 19:01:20.388669,Zone2,0,0,4
2026-03-09 19:01:20.390125,Zone1,0,0,4
2026-03-09 19:01:20.522297,Zone2,0,0,4
2026-03-09 19:01:20.523300,Zone1,0,0,4
2026-03-09 19:01:20.643687,Zone2,0,0,4
2026-03-09 19:01:20.645127,Zone1,0,0,4
2026-03-09 19:01:20.767675,Zone2,0,0,4
2026-03-09 19:01:20.767675,Zone1,0,0,4
2026-03-09 19:01:20.897566,Zone2,0,0,4
2026-03-09 19:01:20.899092,Zone1,0,0,4
2026-03-09 19:01:21.013027,Zone2,0,0,4
2026-03-09 19:01:21.013027,Zone1,0,0,4
2026-03-09 19:01:21.130714,Zone2,0,0,4
2026-03-09 19:01:21.131715,Zone1,0,0,4
2026-03-09 19:01:21.248748,Zone2,0,0,4
2026-03-09 19:01:21.248748,Zone1,0,0,4
2026-03-09 19:01:21.374496,Zone2,0,0,4
2026-03-09 19:01:21.375495,Zone1,0,0,4
2026-03-09 19:01:21.501203,Zone2,0,0,4
2026-03-09 19:01:21.502204,Zone1,0,0,4
2026-03-09 19:01:21.626957,Zone2,0,0,4
2026-03-09 19:01:21.627960,Zone1,0,0,4
2026-03-09 19:01:21.751717,Zone2,0,0,4
2026-03-09 19:01:21.751717,Zone1,0,0,4
2026-03-09 19:01:21.874664,Zone2,0,0,4
2026-03-09 19:01:21.874664,Zone1,0,0,4
2026-03-09 19:01:21.999334,Zone2,0,0,4
2026-03-09 19:01:22.000337,Zone1,0,0,4
2026-03-09 19:01:22.124283,Zone2,0,0,4
2026-03-09 19:01:22.124283,Zone1,0,0,4
2026-03-09 19:01:22.250362,Zone2,0,0,4
2026-03-09 19:01:22.250362,Zone1,0,0,4
2026-03-09 19:01:22.376035,Zone2,0,0,4
2026-03-09 19:01:22.377357,Zone1,0,0,4
2026-03-09 19:01:22.497404,Zone2,0,0,4
2026-03-09 19:01:22.498406,Zone1,0,0,4
2026-03-09 19:01:22.629311,Zone2,0,0,4
2026-03-09 19:01:22.629311,Zone1,0,0,4
2026-03-09 19:01:22.755139,Zone2,0,0,4
2026-03-09 19:01:22.755139,Zone1,0,0,4
2026-03-09 19:01:22.873406,Zone2,0,0,4
2026-03-09 19:01:22.873406,Zone1,0,0,4
2026-03-09 19:01:22.986986,Zone2,0,0,4
2026-03-09 19:01:22.987985,Zone1,0,0,4
2026-03-09 19:01:23.110302,Zone2,0,0,4
2026-03-09 19:01:23.110302,Zone1,0,0,4
2026-03-09 19:01:23.228976,Zone2,0,0,4
2026-03-09 19:01:23.228976,Zone1,0,0,4
2026-03-09 19:01:23.363638,Zone2,0,0,4
2026-03-09 19:01:23.364643,Zone1,0,0,4
2026-03-09 19:01:23.483718,Zone2,0,0,4
2026-03-09 19:01:23.484718,Zone1,0,0,4
2026-03-09 19:01:23.613861,Zone2,0,0,4
2026-03-09 19:01:23.613861,Zone1,0,0,4
2026-03-09 19:01:23.739058,Zone2,0,0,4
2026-03-09 19:01:23.739430,Zone1,0,0,4
2026-03-09 19:01:23.870525,Zone2,0,0,4
2026-03-09 19:01:23.871524,Zone1,0,0,4
2026-03-09 19:01:23.987136,Zone2,0,0,4
2026-03-09 19:01:23.988135,Zone1,0,0,4
2026-03-09 19:01:24.112944,Zone2,0,0,4
2026-03-09 19:01:24.112944,Zone1,0,0,4
2026-03-09 19:01:24.229369,Zone2,0,0,4
2026-03-09 19:01:24.230875,Zone1,0,0,4
2026-03-09 19:01:24.348616,Zone2,0,0,4
2026-03-09 19:01:24.349619,Zone1,0,0,4
2026-03-09 19:01:24.549106,Zone2,0,0,4
2026-03-09 19:01:24.549106,Zone1,0,0,4
2026-03-09 19:01:24.775334,Zone2,0,0,4
2026-03-09 19:01:24.776654,Zone1,0,0,4
2026-03-09 19:01:24.936245,Zone2,0,0,4
2026-03-09 19:01:24.937253,Zone1,0,0,4
2026-03-09 19:01:25.112343,Zone2,0,0,4
2026-03-09 19:01:25.112343,Zone1,0,0,4
2026-03-09 19:01:25.233282,Zone2,0,0,4
2026-03-09 19:01:25.234284,Zone1,0,0,4
2026-03-09 19:01:25.328392,Zone2,0,0,4
2026-03-09 19:01:25.329394,Zone1,0,0,4
2026-03-09 19:01:25.418739,Zone2,0,0,4
2026-03-09 19:01:25.418739,Zone1,0,0,4
2026-03-09 19:01:25.517182,Zone2,0,0,4
2026-03-09 19:01:25.518181,Zone1,0,0,4
2026-03-09 19:01:25.617210,Zone2,0,0,4
2026-03-09 19:01:25.618208,Zone1,0,0,4
2026-03-09 19:01:25.709758,Zone2,0,0,4
2026-03-09 19:01:25.709758,Zone1,0,0,4
2026-03-09 19:01:25.819003,Zone2,0,0,4
2026-03-09 19:01:25.858901,Zone1,0,0,4
2026-03-09 19:01:26.072995,Zone2,0,0,4
2026-03-09 19:01:26.074989,Zone1,0,0,4
2026-03-09 19:01:26.254327,Zone2,0,0,4
2026-03-09 19:01:26.255326,Zone1,0,0,4
2026-03-09 19:01:26.378318,Zone2,0,0,4
2026-03-09 19:01:26.379320,Zone1,0,0,4
2026-03-09 19:01:26.530934,Zone2,0,0,4
2026-03-09 19:01:26.531931,Zone1,0,0,4
2026-03-09 19:01:26.735733,Zone2,0,0,4
2026-03-09 19:01:26.735733,Zone1,0,0,4
2026-03-09 19:01:26.877765,Zone2,0,0,4
2026-03-09 19:01:26.878766,Zone1,0,0,4
2026-03-09 19:01:27.013329,Zone2,0,0,4
2026-03-09 19:01:27.015326,Zone1,0,0,4
2026-03-09 19:01:27.154302,Zone2,0,0,4
2026-03-09 19:01:27.155441,Zone1,0,0,4
2026-03-09 19:01:27.323412,Zone2,0,0,4
2026-03-09 19:01:27.324411,Zone1,0,0,4
2026-03-09 19:01:27.533069,Zone2,0,0,4
2026-03-09 19:01:27.533069,Zone1,0,0,4
2026-03-09 19:01:27.681704,Zone2,0,0,4
2026-03-09 19:01:27.683093,Zone1,0,0,4
2026-03-09 19:01:27.835206,Zone2,0,0,4
2026-03-09 19:01:27.836206,Zone1,0,0,4
2026-03-09 19:01:28.066237,Zone2,0,0,4
2026-03-09 19:01:28.066237,Zone1,0,0,4
2026-03-09 19:01:28.251491,Zone2,0,0,4
2026-03-09 19:01:28.252491,Zone1,0,0,4
2026-03-09 19:01:28.390403,Zone2,0,0,4
2026-03-09 19:01:28.391402,Zone1,0,0,4
2026-03-09 19:01:28.522978,Zone2,0,0,4
2026-03-09 19:01:28.522978,Zone1,0,0,4
2026-03-09 19:01:28.690981,Zone2,0,0,4
2026-03-09 19:01:28.691982,Zone1,0,0,4
2026-03-09 19:01:28.817500,Zone2,0,0,4
2026-03-09 19:01:28.818501,Zone1,0,0,4
2026-03-09 19:01:28.949797,Zone2,0,0,4
2026-03-09 19:01:28.950797,Zone1,0,0,4
2026-03-09 19:01:29.095498,Zone2,0,0,4
2026-03-09 19:01:29.096505,Zone1,0,0,4
2026-03-09 19:01:29.463061,Zone2,0,0,4
2026-03-09 19:01:29.464061,Zone1,0,0,4
2026-03-09 19:01:29.743307,Zone2,0,0,4
2026-03-09 19:01:29.743307,Zone1,0,0,4
2026-03-09 19:01:30.071495,Zone2,0,0,4
2026-03-09 19:01:30.071495,Zone1,0,0,4
2026-03-09 19:01:30.339315,Zone2,0,0,4
2026-03-09 19:01:30.340315,Zone1,0,0,4
2026-03-09 19:01:30.506475,Zone2,0,0,4
2026-03-09 19:01:30.507475,Zone1,0,0,4
2026-03-09 19:01:30.687085,Zone2,0,0,4
2026-03-09 19:01:30.688216,Zone1,0,0,4
2026-03-09 19:01:30.882935,Zone2,0,0,4
2026-03-09 19:01:30.884333,Zone1,0,0,4
2026-03-09 19:01:31.078609,Zone2,0,0,4
2026-03-09 19:01:31.079610,Zone1,0,0,4
2026-03-09 19:01:31.312306,Zone2,0,0,4
2026-03-09 19:01:31.312306,Zone1,0,0,4
2026-03-09 19:01:31.524602,Zone2,0,0,4
2026-03-09 19:01:31.525602,Zone1,0,0,4
2026-03-09 19:01:32.307772,Zone2,0,0,4
2026-03-09 19:01:32.401391,Zone1,0,0,4
2026-03-09 19:01:32.790061,Zone2,0,0,4
2026-03-09 19:01:32.791059,Zone1,0,0,4
2026-03-09 19:01:33.260819,Zone2,0,0,4
2026-03-09 19:01:33.262837,Zone1,0,0,4
2026-03-09 19:01:33.497685,Zone2,0,0,4
2026-03-09 19:01:33.498696,Zone1,0,0,4
2026-03-09 19:01:33.671934,Zone2,0,0,4
2026-03-09 19:01:33.671934,Zone1,0,0,4
2026-03-09 19:01:33.881116,Zone2,0,0,4
2026-03-09 19:01:33.882118,Zone1,0,0,4
2026-03-09 19:01:34.147208,Zone2,0,0,4
2026-03-09 19:01:34.148209,Zone1,0,0,4
2026-03-09 19:01:34.408282,Zone2,0,0,4
2026-03-09 19:01:34.409582,Zone1,0,0,4
2026-03-09 19:01:34.594311,Zone2,0,0,4
2026-03-09 19:01:34.754223,Zone1,0,0,4
2026-03-09 19:01:34.926246,Zone2,0,0,4
2026-03-09 19:01:34.927251,Zone1,0,0,4
2026-03-09 19:01:35.150955,Zone2,0,0,4
2026-03-09 19:01:35.152006,Zone1,0,0,4
2026-03-09 19:01:35.329915,Zone2,0,0,4
2026-03-09 19:01:35.331377,Zone1,0,0,4
2026-03-09 19:01:35.479312,Zone2,0,0,4
2026-03-09 19:01:35.479312,Zone1,0,0,4
2026-03-09 19:01:35.653759,Zone2,0,0,4
2026-03-09 19:01:35.655194,Zone1,0,0,4
2026-03-09 19:01:35.808971,Zone2,0,0,4
2026-03-09 19:01:35.808971,Zone1,0,0,4
2026-03-09 19:01:35.993593,Zone2,0,0,4
2026-03-09 19:01:35.994592,Zone1,0,0,4
2026-03-09 19:01:36.164886,Zone2,0,0,4
2026-03-09 19:01:36.165897,Zone1,0,0,4
2026-03-09 19:01:36.400032,Zone2,0,0,4
2026-03-09 19:01:36.401428,Zone1,0,0,4
2026-03-09 19:01:36.589829,Zone2,0,0,4
2026-03-09 19:01:36.590830,Zone1,0,0,4
2026-03-09 19:01:36.741780,Zone2,0,0,4
2026-03-09 19:01:36.744703,Zone1,0,0,4
2026-03-09 19:01:36.963673,Zone2,0,0,4
2026-03-09 19:01:36.963673,Zone1,0,0,4
2026-03-09 19:01:37.195447,Zone2,0,0,4
2026-03-09 19:01:37.195447,Zone1,0,0,4
2026-03-09 19:01:37.381764,Zone2,0,0,4
2026-03-09 19:01:37.383270,Zone1,0,0,4
2026-03-09 19:01:37.528147,Zone2,0,0,4
2026-03-09 19:01:37.529151,Zone1,0,0,4
2026-03-09 19:01:37.693671,Zone2,0,0,4
2026-03-09 19:01:37.693671,Zone1,0,0,4
2026-03-09 19:01:37.838685,Zone2,0,0,4
2026-03-09 19:01:37.839686,Zone1,0,0,4
2026-03-09 19:01:38.007008,Zone2,0,0,4
2026-03-09 19:01:38.007008,Zone1,0,0,4
2026-03-09 19:01:38.151198,Zone2,0,0,4
2026-03-09 19:01:38.152202,Zone1,0,0,4
2026-03-09 19:01:38.297910,Zone2,0,0,4
2026-03-09 19:01:38.297910,Zone1,0,0,4
2026-03-09 19:01:38.449710,Zone2,0,0,4
2026-03-09 19:01:38.451762,Zone1,0,0,4
2026-03-09 19:01:38.636258,Zone2,0,0,4
2026-03-09 19:01:38.637260,Zone1,0,0,4
2026-03-09 19:01:38.792957,Zone2,0,0,4
2026-03-09 19:01:38.793958,Zone1,0,0,4
2026-03-09 19:01:38.950722,Zone2,0,0,4
2026-03-09 19:01:38.950722,Zone1,0,0,4
2026-03-09 19:01:39.107068,Zone2,0,0,4
2026-03-09 19:01:39.108067,Zone1,0,0,4
2026-03-09 19:01:39.280916,Zone2,0,0,4
2026-03-09 19:01:39.282102,Zone1,0,0,4
2026-03-09 19:01:39.428312,Zone2,0,0,4
2026-03-09 19:01:39.428312,Zone1,0,0,4
2026-03-09 19:01:39.574038,Zone2,0,0,4
2026-03-09 19:01:39.574038,Zone1,0,0,4
2026-03-09 19:01:39.714044,Zone2,0,0,4
2026-03-09 19:01:39.715550,Zone1,0,0,4
2026-03-09 19:01:39.861475,Zone2,0,0,4
2026-03-09 19:01:39.862802,Zone1,0,0,4
2026-03-09 19:01:40.011619,Zone2,0,0,4
2026-03-09 19:01:40.011619,Zone1,0,0,4
2026-03-09 19:01:40.167794,Zone2,0,0,4
2026-03-09 19:01:40.167794,Zone1,0,0,4
2026-03-09 19:01:40.341459,Zone2,0,0,4
2026-03-09 19:01:40.342968,Zone1,0,0,4
2026-03-09 19:01:40.500057,Zone2,0,0,4
2026-03-09 19:01:40.501066,Zone1,0,0,4
2026-03-09 19:01:40.637703,Zone2,0,0,4
2026-03-09 19:01:40.637703,Zone1,0,0,4
2026-03-09 19:01:40.781012,Zone2,0,0,4
2026-03-09 19:01:40.781012,Zone1,0,0,4
2026-03-09 19:01:40.928567,Zone2,0,0,4
2026-03-09 19:01:40.928567,Zone1,0,0,4
2026-03-09 19:01:41.116673,Zone2,0,0,4
2026-03-09 19:01:41.117681,Zone1,0,0,4
2026-03-09 19:01:41.265875,Zone2,0,0,4
2026-03-09 19:01:41.267397,Zone1,0,0,4
2026-03-09 19:01:41.391312,Zone2,0,0,4
2026-03-09 19:01:41.392320,Zone1,0,0,4
2026-03-09 19:01:41.580507,Zone2,0,0,4
2026-03-09 19:01:41.581643,Zone1,0,0,4
2026-03-09 19:01:41.758411,Zone2,0,0,4
2026-03-09 19:01:41.759915,Zone1,0,0,4
2026-03-09 19:01:41.912669,Zone2,0,0,4
2026-03-09 19:01:41.913673,Zone1,0,0,4
2026-03-09 19:01:42.059176,Zone2,0,0,4
2026-03-09 19:01:42.060174,Zone1,0,0,4
2026-03-09 19:01:42.206512,Zone2,0,0,4
2026-03-09 19:01:42.207513,Zone1,0,0,4
2026-03-09 19:01:42.350886,Zone2,0,0,4
2026-03-09 19:01:42.350886,Zone1,0,0,4
2026-03-09 19:01:42.500570,Zone2,0,0,4
2026-03-09 19:01:42.500960,Zone1,0,0,4
2026-03-09 19:01:42.638235,Zone2,0,0,4
2026-03-09 19:01:42.638235,Zone1,0,0,4
2026-03-09 19:01:42.768310,Zone2,0,0,4
2026-03-09 19:01:42.769311,Zone1,0,0,4
2026-03-09 19:01:42.923682,Zone2,0,0,4
2026-03-09 19:01:42.924684,Zone1,0,0,4
2026-03-09 19:01:43.083172,Zone2,0,0,4
2026-03-09 19:01:43.083172,Zone1,0,0,4
2026-03-09 19:01:43.253712,Zone2,0,0,4
2026-03-09 19:01:43.253712,Zone1,0,0,4
2026-03-09 19:01:43.462016,Zone2,0,0,4
2026-03-09 19:01:43.463017,Zone1,0,0,4
2026-03-09 19:01:43.592291,Zone2,0,0,4
2026-03-09 19:01:43.593292,Zone1,0,0,4
2026-03-09 19:01:43.746950,Zone2,0,0,4
2026-03-09 19:01:43.748114,Zone1,0,0,4
2026-03-09 19:01:43.904319,Zone2,0,0,4
2026-03-09 19:01:43.905321,Zone1,0,0,4
2026-03-09 19:01:44.042949,Zone2,0,0,4
2026-03-09 19:01:44.043951,Zone1,0,0,4
2026-03-09 19:01:44.174328,Zone2,0,0,4
2026-03-09 19:01:44.174328,Zone1,0,0,4
2026-03-09 19:01:44.336450,Zone2,0,0,4
2026-03-09 19:01:44.337450,Zone1,0,0,4
2026-03-09 19:01:44.463967,Zone2,0,0,4
2026-03-09 19:01:44.465158,Zone1,0,0,4
2026-03-09 19:01:44.629288,Zone2,0,0,4
2026-03-09 19:01:44.629288,Zone1,0,0,4
2026-03-09 19:01:44.765361,Zone2,0,0,4
2026-03-09 19:01:44.781090,Zone1,0,0,4
2026-03-09 19:01:44.954634,Zone2,0,0,4
2026-03-09 19:01:44.956676,Zone1,0,0,4
2026-03-09 19:01:45.102245,Zone2,0,0,4
2026-03-09 19:01:45.103247,Zone1,0,0,4
2026-03-09 19:01:45.279055,Zone2,0,0,4
2026-03-09 19:01:45.279055,Zone1,0,0,4
2026-03-09 19:01:45.489331,Zone2,0,0,4
2026-03-09 19:01:45.489331,Zone1,0,0,4
2026-03-09 19:01:45.638126,Zone2,0,0,4
2026-03-09 19:01:45.639077,Zone1,0,0,4
2026-03-09 19:01:45.767267,Zone2,0,0,4
2026-03-09 19:01:45.767267,Zone1,0,0,4
2026-03-09 19:01:45.901724,Zone2,0,0,4
2026-03-09 19:01:45.901724,Zone1,0,0,4
2026-03-09 19:01:46.051242,Zone2,0,0,4
2026-03-09 19:01:46.051242,Zone1,0,0,4
2026-03-09 19:01:46.184156,Zone2,0,0,4
2026-03-09 19:01:46.185182,Zone1,0,0,4
2026-03-09 19:01:46.340288,Zone2,0,0,4
2026-03-09 19:01:46.340288,Zone1,0,0,4
2026-03-09 19:01:46.487090,Zone2,0,0,4
2026-03-09 19:01:46.488093,Zone1,0,0,4
2026-03-09 19:01:46.607995,Zone2,0,0,4
2026-03-09 19:01:46.607995,Zone1,0,0,4
2026-03-09 19:01:46.749623,Zone2,0,0,4
2026-03-09 19:01:46.749623,Zone1,0,0,4
2026-03-09 19:01:46.883669,Zone2,0,0,4
2026-03-09 19:01:46.885155,Zone1,0,0,4
2026-03-09 19:01:47.020438,Zone2,0,0,4
2026-03-09 19:01:47.021527,Zone1,0,0,4
2026-03-09 19:01:47.175144,Zone2,0,0,4
2026-03-09 19:01:47.176155,Zone1,0,0,4
2026-03-09 19:01:47.313974,Zone2,0,0,4
2026-03-09 19:01:47.315149,Zone1,0,0,4
2026-03-09 19:01:47.459816,Zone2,0,0,4
2026-03-09 19:01:47.459816,Zone1,0,0,4
2026-03-09 19:01:47.592128,Zone2,0,0,4
2026-03-09 19:01:47.593128,Zone1,0,0,4
2026-03-09 19:01:47.713034,Zone2,0,0,4
2026-03-09 19:01:47.713034,Zone1,0,0,4
2026-03-09 19:01:47.844188,Zone2,0,0,4
2026-03-09 19:01:47.844188,Zone1,0,0,4
2026-03-09 19:01:47.969357,Zone2,0,0,4
2026-03-09 19:01:47.970360,Zone1,0,0,4
2026-03-09 19:01:48.103331,Zone2,0,0,4
2026-03-09 19:01:48.104329,Zone1,0,0,4
2026-03-09 19:01:48.229643,Zone2,0,0,4
2026-03-09 19:01:48.230645,Zone1,0,0,4
2026-03-09 19:01:48.365021,Zone2,0,0,4
2026-03-09 19:01:48.366020,Zone1,0,0,4
2026-03-09 19:01:48.507403,Zone2,0,0,4
2026-03-09 19:01:48.508719,Zone1,0,0,4
2026-03-09 19:01:48.659095,Zone2,0,0,4
2026-03-09 19:01:48.660280,Zone1,0,0,4
2026-03-09 19:01:48.782955,Zone2,0,0,4
2026-03-09 19:01:48.782955,Zone1,0,0,4
2026-03-09 19:01:48.903463,Zone2,0,0,4
2026-03-09 19:01:48.903463,Zone1,0,0,4
2026-03-09 19:01:49.024397,Zone2,0,0,4
2026-03-09 19:01:49.024397,Zone1,0,0,4
2026-03-09 19:01:49.148881,Zone2,0,0,4
2026-03-09 19:01:49.148881,Zone1,0,0,4
2026-03-09 19:01:49.297015,Zone2,0,0,4
2026-03-09 19:01:49.298016,Zone1,0,0,4
2026-03-09 19:01:49.417994,Zone2,0,0,4
2026-03-09 19:01:49.417994,Zone1,0,0,4
2026-03-09 19:01:49.547392,Zone2,0,0,4
2026-03-09 19:01:49.547392,Zone1,0,0,4
2026-03-09 19:01:49.691126,Zone2,0,0,4
2026-03-09 19:01:49.691126,Zone1,0,0,4
2026-03-09 19:01:49.882292,Zone2,0,0,4
2026-03-09 19:01:49.883624,Zone1,0,0,4
2026-03-09 19:01:50.011433,Zone2,0,0,4
2026-03-09 19:01:50.012433,Zone1,0,0,4
2026-03-09 19:01:50.152071,Zone2,0,0,4
2026-03-09 19:01:50.153200,Zone1,0,0,4
2026-03-09 19:01:50.287991,Zone2,0,0,4
2026-03-09 19:01:50.288990,Zone1,0,0,4
2026-03-09 19:01:50.459890,Zone2,0,0,4
2026-03-09 19:01:50.461381,Zone1,0,0,4
2026-03-09 19:01:50.597755,Zone2,0,0,4
2026-03-09 19:01:50.597755,Zone1,0,0,4
2026-03-09 19:01:50.745232,Zone2,0,0,4
2026-03-09 19:01:50.745232,Zone1,0,0,4
2026-03-09 19:01:50.881228,Zone2,0,0,4
2026-03-09 19:01:50.882630,Zone1,0,0,4
2026-03-09 19:01:51.015506,Zone2,0,0,4
2026-03-09 19:01:51.016508,Zone1,0,0,4
2026-03-09 19:01:51.153702,Zone2,0,0,4
2026-03-09 19:01:51.153702,Zone1,0,0,4
2026-03-09 19:01:51.308225,Zone2,0,0,4
2026-03-09 19:01:51.309444,Zone1,0,0,4
2026-03-09 19:01:51.455995,Zone2,0,0,4
2026-03-09 19:01:51.457998,Zone1,0,0,4
2026-03-09 19:01:51.644125,Zone2,0,0,4
2026-03-09 19:01:51.645123,Zone1,0,0,4
2026-03-09 19:01:51.790041,Zone2,0,0,4
2026-03-09 19:01:51.790041,Zone1,0,0,4
2026-03-09 19:01:51.963566,Zone2,0,0,4
2026-03-09 19:01:51.964571,Zone1,0,0,4
2026-03-09 19:01:52.073621,Zone2,0,0,4
2026-03-09 19:01:52.073621,Zone1,0,0,4
2026-03-09 19:01:52.180378,Zone2,0,0,4
2026-03-09 19:01:52.474476,Zone1,0,0,4
2026-03-09 19:01:52.621318,Zone2,0,0,4
2026-03-09 19:01:52.622825,Zone1,0,0,4
2026-03-09 19:01:52.777785,Zone2,0,0,4
2026-03-09 19:01:52.778784,Zone1,0,0,4
2026-03-09 19:01:52.911785,Zone2,0,0,4
2026-03-09 19:01:52.912789,Zone1,0,0,4
2026-03-09 19:01:53.033199,Zone2,0,0,4
2026-03-09 19:01:53.034199,Zone1,0,0,4
2026-03-09 19:01:53.161147,Zone2,0,0,4
2026-03-09 19:01:53.161147,Zone1,0,0,4
2026-03-09 19:01:53.289419,Zone2,0,0,4
2026-03-09 19:01:53.290420,Zone1,0,0,4
2026-03-09 19:01:53.426124,Zone2,0,0,4
2026-03-09 19:01:53.426124,Zone1,0,0,4
2026-03-09 19:01:53.559194,Zone2,0,0,4
2026-03-09 19:01:53.560200,Zone1,0,0,4
2026-03-09 19:01:53.694536,Zone2,0,0,4
2026-03-09 19:01:53.695546,Zone1,0,0,4
2026-03-09 19:01:53.831648,Zone2,0,0,4
2026-03-09 19:01:53.832921,Zone1,0,0,4
2026-03-09 19:01:53.959010,Zone2,0,0,4
2026-03-09 19:01:53.959010,Zone1,0,0,4
2026-03-09 19:01:54.085372,Zone2,0,0,4
2026-03-09 19:01:54.085372,Zone1,0,0,4
2026-03-09 19:01:54.210999,Zone2,0,0,4
2026-03-09 19:01:54.212000,Zone1,0,0,4
2026-03-09 19:01:54.353252,Zone2,0,0,4
2026-03-09 19:01:54.354252,Zone1,0,0,4
2026-03-09 19:01:54.485610,Zone2,0,0,4
2026-03-09 19:01:54.486614,Zone1,0,0,4
2026-03-09 19:01:54.606241,Zone2,0,0,4
2026-03-09 19:01:54.606241,Zone1,0,0,4
2026-03-09 19:01:54.746024,Zone2,0,0,4
2026-03-09 19:01:54.747021,Zone1,0,0,4
2026-03-09 19:01:54.889944,Zone2,0,0,4
2026-03-09 19:01:54.890955,Zone1,0,0,4
2026-03-09 19:01:55.017097,Zone2,0,0,4
2026-03-09 19:01:55.017097,Zone1,0,0,4
2026-03-09 19:01:55.298974,Zone2,0,0,4
2026-03-09 19:01:55.298974,Zone1,0,0,4
2026-03-09 19:01:55.499484,Zone2,0,0,4
2026-03-09 19:01:55.500483,Zone1,0,0,4
2026-03-09 19:01:55.621852,Zone2,0,0,4
2026-03-09 19:01:55.622863,Zone1,0,0,4
2026-03-09 19:01:55.747829,Zone2,0,0,4
2026-03-09 19:01:55.747829,Zone1,0,0,4
2026-03-09 19:01:55.921582,Zone2,0,0,4
2026-03-09 19:01:55.922577,Zone1,0,0,4
2026-03-09 19:01:56.053373,Zone2,0,0,4
2026-03-09 19:01:56.053976,Zone1,0,0,4
2026-03-09 19:01:56.179560,Zone2,0,0,4
2026-03-09 19:01:56.179560,Zone1,0,0,4
2026-03-09 19:01:56.316789,Zone2,0,0,4
2026-03-09 19:01:56.317791,Zone1,0,0,4
2026-03-09 19:01:56.461955,Zone2,0,0,4
2026-03-09 19:01:56.461955,Zone1,0,0,4
2026-03-09 19:01:56.584497,Zone2,0,0,4
2026-03-09 19:01:56.585509,Zone1,0,0,4
2026-03-09 19:01:56.737782,Zone2,0,0,4
2026-03-09 19:01:56.738783,Zone1,0,0,4
2026-03-09 19:01:56.869380,Zone2,0,0,4
2026-03-09 19:01:56.870381,Zone1,0,0,4
2026-03-09 19:01:57.000797,Zone2,0,0,4
2026-03-09 19:01:57.001798,Zone1,0,0,4
2026-03-09 19:01:57.117793,Zone2,0,0,4
2026-03-09 19:01:57.117793,Zone1,0,0,4
2026-03-09 19:01:57.213833,Zone2,0,0,4
2026-03-09 19:01:57.214835,Zone1,0,0,4
2026-03-09 19:01:57.370269,Zone2,0,0,4
2026-03-09 19:01:57.371271,Zone1,0,0,4
2026-03-09 19:01:57.803231,Zone2,0,0,4
2026-03-09 19:01:57.804232,Zone1,0,0,4
2026-03-09 19:01:58.008080,Zone2,0,0,4
2026-03-09 19:01:58.008587,Zone1,0,0,4
2026-03-09 19:01:58.171713,Zone2,0,0,4
2026-03-09 19:01:58.172713,Zone1,0,0,4
2026-03-09 19:01:58.323738,Zone2,0,0,4
2026-03-09 19:01:58.324738,Zone1,0,0,4
