Time,Entry,Exit
Time,Entry,Exit
19:39:25,0,0
19:41:28,0,0
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
Time,Entry,Exit
